"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
3046141,"       (2000 PG30)","2000 PG30",,,N,N,0,7.7,,,,,,,,,,,,,,,,,,,5,2460200.5,60200,2023-09-13.0000000,J2000,.1055398780512437,45.3756692700203,40.58672666876879,4.627129243100113,130.1688570400512,294.6233507147471,277.5907237423947,50.16461187127181,.003224552916342169,2485757.306911107469,2093-09-01.8069111,111643.3841651365,305.662927214611,39.6019,15411.871423,35.5518,5.969,.00034579,.033572,.042329,.00056764,.0010904,.2858,.26297,.037115,3.5786E-6,54.166,123.9,TNO,"Otto Matic",7736,1999-07-18,2020-09-21,20,,,4,.24303,,,,,,,,,
3046142,"       (2000 PH30)","2000 PH30",,,N,N,0,7.8,,,,,,,,,,,,,,,,,,,5,2460200.5,60200,2023-09-13.0000000,J2000,.5094679227383412,78.10234507417837,38.3117055682436,8.050191347309958,127.2097109969629,241.5147789691301,351.1935192932515,117.8929845801131,.001427933435392206,2466367.790777339128,2040-08-01.2907773,252112.5922799895,690.246659219684,37.3182,14523.123894,33.3877,6.668,.00042594,.08152,.0070969,.00044673,.00054089,.028624,.021066,.12305,2.2356E-6,5.1741,394.72,TNO,"Otto Matic",7312,2000-08-05,2020-08-12,23,,,4,.20104,,,,,,,,,
3046145,"       (2000 PL30)","2000 PL30",,,N,N,0,7.32,,,,,,,,,,,,,,,,,,,"JPL 6",2460200.5,60200,2023-09-13.0000000,J2000,.2376338471863557,42.26613205045373,32.22226848561787,5.848400566623242,326.0219572776657,139.1421340806185,261.1427642879455,52.30999561528958,.003586867347765502,2487761.384227747993,2099-02-26.8842277,100366.1315281893,274.787492205857,31.24,12157.6708,27.0232,5.631,.0002449,.018025,.02378,.00036089,.00049481,.061001,.051443,.022308,2.2945E-6,7.8218,64.204,TNO,"Otto Matic",8432,2000-08-05,2023-09-06,21,,,4,.59485,,,,,,,,,
3046146,"       (2000 PM30)","2000 PM30",,,N,N,0,7.9,,,,,,,,,,,,,,,,,,,5,2460200.5,60200,2023-09-13.0000000,J2000,.05069614243578784,44.28240969125194,42.03746234214432,2.280303701422814,129.7496592108865,65.10465682970164,145.8966410659836,46.52735704035956,.003344700271865922,2416580.256268985002,1904-04-09.7562690,107632.9628182693,294.682991973359,41.0363,15970.096871,36.5736,5.940,.00034052,.036977,.048873,.00056239,.0036228,.68008,.7253,.038852,4.1894E-6,164.54,134.82,TNO,"Otto Matic",7351,1999-07-20,2019-09-04,22,,,5,.14124,,,,,,,,,
3046147,"       (2000 PN30)","2000 PN30",,,N,N,0,8.1,,,,,,,,,,,,,,,,,,,4,2460200.5,60200,2023-09-13.0000000,J2000,.106836148359349,45.16509300605787,40.33982842899887,1.510726672462502,15.98387356491283,278.6175317864146,45.41955456078367,49.99035758311686,.003247130257618072,2446212.901426082266,1985-05-27.4014261,110867.1261817743,303.537648683845,39.3235,15303.526495,35.1778,5.972,.00047554,.030364,.0095452,.00038723,.021756,.18502,.17017,.033608,3.2745E-6,44.289,111.8,TNO,"Otto Matic",4834,1999-07-18,2012-10-11,24,,,4,.21816,,,,,,,,,
3050510,"       (2000 PQ30)","2000 PQ30",,,N,N,0,8.6,,,,,,,,,,,,,,,,,,,"JPL 7",2456533.5,56533,2013-08-29.0000000,J2000,.06946030783081991,41.67809555424683,38.78312220724652,.760956024309219,47.28108834874378,178.4699054809546,103.2715736742095,44.57306890124714,.003663045176453593,2428340.679901015381,1936-06-21.1799010,98278.88618849548,269.072925909639,37.7744,14700.663248,33.3543,5.771,.08271,2.3715,1.3734,.00022884,.066491,45.519,56.532,2.5362,.00031264,13034.,8388.1,TNO,"Otto Matic",5411,2000-08-03,2015-05-28,11,,,8,.162,,,,,,,,,
3050511,"       (2000 PR30)","2000 PR30",,,N,N,0,8.1432,,,,,,,,,,,,,,,,,.14973,,"JPL 6",2451764.5,51764,2000-08-08.0000000,J2000,.07363414071073761,41.89146578248521,38.80682369647864,.6662190352341798,316.6638986484958,347.0331105035621,.01903439189439823,44.97610786849177,.003635094780392971,2451759.263715103918,2000-08-02.7637151,99034.5566618437,271.141838909907,37.7911,14707.162387,33.6701,5.783,177.59,7398.4,621.4,64.138,1267.6,3406800.,2931900.,7943.2,.96298,8.0656E8,2.6236E7,TNO,"Otto Matic",1,2000-08-07,2000-08-08,6,,,9,.075596,,,,,,,,,
3050512,"       (2000 PS30)","2000 PS30",,,N,N,0,8.7941,,,,,,,,,,,,,,,,,.22349,,"JPL 6",2451764.5,51764,2000-08-08.0000000,J2000,.4572970304836156,64.45707960062627,34.98104850561384,2.772976702600192,72.94318504780068,243.4897041891024,.007744978787997461,93.9331106956387,.001904575251753478,2451760.433487647250,2000-08-03.9334876,189018.5224598294,517.504510499191,33.9681,13219.365477,29.9075,6.333,102.97,11571.,358.05,66.132,2722.9,306890.,100820.,16862.,.51283,5.2938E7,5.0896E7,TNO,"Otto Matic",1,2000-08-07,2000-08-08,6,,,9,.050265,,,,,,,,,
3046152,"       (2000 QB226)","2000 QB226",,,N,N,0,6.55,,,,,,,,,,,,,,,,,.25863,,"JPL 7",2451786.5,51786,2000-08-30.0000000,J2000,.5507537909873108,95.2633372049589,42.79669309722526,2.501479391988756,19.71549535792192,334.9764455918873,355.8633790865524,147.7299813126926,.001060023239946192,2455688.887002060074,2011-05-07.3870021,339615.1956237055,929.815730660385,41.7917,16264.075889,37.8282,7.191,58.748,11897.,550.8,38.216,781.04,7300.8,1920.6,18450.,.19858,1.583E6,6.3621E7,TNO,"Otto Matic",6,2000-08-29,2000-09-04,10,,,9,.066532,,,,,,,,,
3046154,"       (2000 QD226)","2000 QD226",,,N,N,0,7.2894,,,,,,,,,,,,,,,,,0.,,"JPL 6",2451786.5,51786,2000-08-30.0000000,J2000,4.733414150383019E-5,41.16880731568435,41.16685862553332,2.250484390869584,334.6727043836445,178.0635718717255,185.7738978885831,41.17075600583538,.003731226779772118,2498480.553295269718,2128-07-04.0532953,96483.01249113215,264.156091693722,40.1533,15626.459761,35.7064,5.748,283.85,3698.6,14871.,141.85,241.66,2.5133E9,2.5135E9,3698.7,.50282,6.7365E11,1.3002E7,TNO,"Otto Matic",1,2000-08-29,2000-08-30,6,,,9,.14289,,,,,,,,,
3046156,"       (2000 QF226)","2000 QF226",,,N,N,0,8.25,,,,,,,,,,,,,,,,,0.,,"JPL 6",2451786.5,51786,2000-08-30.0000000,J2000,5.89632586378416E-5,46.49630541328171,46.49356383959992,2.253491704038797,40.99034318574126,111.602659847645,185.3313047147893,46.4990469869635,.003108682768778813,2507973.865606888867,2154-07-01.3656069,115804.6757345457,317.055922613404,45.4811,17699.879687,41.0261,6.086,178.72,3113.5,9005.6,39.475,1973.4,1.9849E9,1.9851E9,3113.7,.31225,6.3856E11,1.1632E7,TNO,"Otto Matic",1,2000-08-29,2000-08-30,7,,,9,.16861,,,,,,,,,
3046157,"       (2000 QG226)","2000 QG226",,,N,N,0,7.73,,,,,,,,,,,,,,,,,.17495,,"JPL 7",2451786.5,51786,2000-08-30.0000000,J2000,.4151500713251674,64.91793475275087,37.96724950986378,1.782695253468562,129.2296553504827,214.7140676297057,357.8449096173749,91.86861999563796,.001884330298500417,2452930.190352132117,2003-10-17.6903521,191049.3082271692,523.064498910799,36.9594,14383.489698,32.9774,6.504,29.774,3174.4,78.757,21.107,373.45,1933.,1014.4,4492.3,.13821,463270.,1.4013E7,TNO,"Otto Matic",10,2000-08-25,2000-09-04,11,,,9,.13398,,,,,,,,,
3046158,"       (2000 QH226)","2000 QH226",,,N,N,0,9.0,,,,,,,,,,,,,,,,,,,6,2460200.5,60200,2023-09-13.0000000,J2000,.1937723570321392,39.85671717734014,32.13358714632358,2.796112618066099,350.920914530135,309.3490860744112,58.83465174347159,47.57984720835669,.003916983900573912,2445180.103379311515,1982-07-29.6033793,91907.44949124074,251.628882932897,31.1182,12110.269894,27.0005,5.554,5.6653E-5,.0043292,.0018272,.00026557,.0016696,.018827,.020524,.0051681,6.382E-7,2.9169,14.975,TNO,"Otto Matic",6329,2000-08-25,2017-12-23,43,,,3,.20897,,,,,,,,,
3046159,"       (2000 QJ226)","2000 QJ226",,,N,N,0,8.1531,,,,,,,,,,,,,,,,,0.,,"JPL 6",2451786.5,51786,2000-08-30.0000000,J2000,.1117647365115661,39.20513711619679,34.82338529650523,9.354327265494343,153.4525013825832,106.4177350164442,66.31254420173512,43.58688893588835,.004015037521770396,2435270.454049700838,1955-06-11.9540497,89662.92296099418,245.483704205323,33.82,13161.7294,29.5676,5.516,1599.8,16359.,48353.,498.7,270.65,137970.,56190.,18187.,2.513,6509300.,5.612E7,TNO,"Otto Matic",1,2000-08-29,2000-08-30,7,,,9,.085005,,,,,,,,,
3046160,"       (2000 QK226)","2000 QK226",,,N,N,0,7.84,,,,,,,,,,,,,,,,,.93846,,"JPL 7",2451784.5,51784,2000-08-28.0000000,J2000,.5265741747118017,77.88293138408456,36.87179106637436,23.90691299165925,158.1619850913021,185.9455891199355,358.5578494660363,118.8940717017948,.001433971896584137,2452790.203485123408,2003-05-30.7034851,251050.9451806939,687.340027873221,35.8645,13957.387465,31.8822,6.080,34.902,5540.1,96.762,462.29,9.9137,2674.8,877.49,8457.4,.15301,509160.,2.6787E7,TNO,"Otto Matic",10,2000-08-25,2000-09-04,10,,,9,.15903,,,,,,,,,
3046161,"       (2000 QL226)","2000 QL226",,,N,N,0,8.33,,,,,,,,,,,,,,,,,,,"JPL 9",2460200.5,60200,2023-09-13.0000000,J2000,.1937088980993324,44.09697370536945,35.5549975193871,2.489031440768265,167.4822529150528,214.1714807720564,358.9635413764548,52.63894989135181,.003365820067419542,2460508.436432365454,2024-07-16.9364324,106957.5891726142,292.833919705994,34.5577,13448.820109,30.6017,5.825,.00017135,.012087,.002208,.00019607,.0020821,.020325,.013686,.014428,1.3838E-6,3.945,43.974,TNO,"Otto Matic",7003,2000-08-29,2019-11-01,23,,,3,.30895,,,,,,,,,
3078882,"       (2000 QN251)","2000 QN251",,,N,N,0,7.36,,,,,,,,,,,,,,,,,,,10,2460200.5,60200,2023-09-13.0000000,J2000,.1307288484068357,42.57196508438039,37.00658111448333,.3414536483614931,42.85174602942458,318.932156599854,24.47262830664091,48.13734905427746,.003548285266785841,2453303.470458514161,2004-10-24.9704585,101457.4570341974,277.775378601499,36.0034,14011.443178,32.05,5.794,.00032958,.020257,.003584,.00017654,.022633,.035798,.037663,.022905,2.5326E-6,5.9855,72.415,TNO,"Otto Matic",7688,2000-08-26,2021-09-13,26,,,4,.33383,,,,,,,,,
3147569,"       (2000 QJ252)","2000 QJ252",,,N,N,0,7.6358,,,,,,,,,,,,,,,,,.0049683,,"JPL 6",2451765.5,51765,2000-08-09.0000000,J2000,.1233543553210736,43.24212119783119,37.90801721475699,11.71546385539217,344.2739037061693,351.7373894539774,.02586758484928526,48.57622518090539,.003466119960952751,2451758.037019739451,2000-08-01.5370197,103862.5333385879,284.360118654587,36.8987,14359.867079,32.8972,5.723,287.6,12853.,1168.9,1988.7,1394.6,644230.,497830.,14438.,1.5454,1.4363E8,4.6307E7,TNO,"Otto Matic",24,2000-08-01,2000-08-25,4,,,9,.074495,,,,,,,,,
3147570,"       (2000 QK252)","2000 QK252",,,N,N,0,6.2561,,,,,,,,,,,,,,,,,.24008,,"JPL 6",2451764.5,51764,2000-08-08.0000000,J2000,.1966270391840234,45.15020770467785,36.27245604516336,7.687880925065671,141.5087515977959,347.3317455390286,180.0777969455202,54.02795936419233,.003248736180340207,2507146.714210954618,2152-03-26.2142110,110812.3220896013,303.387603256951,35.2882,13733.108794,30.968,5.840,238.7,8046.1,17241.,1384.6,2314.1,298120.,432080.,9628.1,.86842,1.1858E8,2.9621E7,TNO,"Otto Matic",27,2000-07-31,2000-08-27,4,,,9,.078004,,,,,,,,,
3147571,"       (2000 QL252)","2000 QL252",,,N,N,0,7.6,,,,,,,,,,,,,,,,,.24245,,8,2460200.5,60200,2023-09-13.0000000,J2000,.2583527964617141,46.2968417187023,34.33592319333021,23.58061428398808,162.3945748970478,123.2794378231552,56.05053195830914,58.25776024407438,.003128794402300611,2442286.081616646003,1974-08-26.5816166,115060.2927873084,315.017913175382,33.3788,12990.027596,29.5025,5.394,.00063786,.080113,.030147,.00065525,.00029861,.21677,.25398,.10081,8.1212E-6,34.691,298.65,TNO,"Otto Matic",7386,2000-07-31,2020-10-20,9,,,5,.11494,,,,,,,,,
3147573,"       (2000 QN252)","2000 QN252",,,N,N,0,7.6519,,,,,,,,,,,,,,,,,.48782,,"JPL 6",2451765.5,51765,2000-08-09.0000000,J2000,9.552431213190999E-5,36.50784393361914,36.50435654693997,1.555422492367666,265.0363622914215,237.1967212521693,176.440040983746,36.51133132029832,.004468119665803193,2412276.843880484681,1892-06-27.3438805,80570.80537821409,220.590842924611,35.4935,13813.005395,31.0448,5.438,160.69,5027.1,10891.,54.113,2671.7,7.8247E7,7.8265E7,5027.6,.92289,1.7522E10,1.6642E7,TNO,"Otto Matic",28,2000-07-31,2000-08-28,4,,,9,.044583,,,,,,,,,
3147574,"       (2000 QO252)","2000 QO252",,,N,N,0,6.9772,,,,,,,,,,,,,,,,,.046523,,"JPL 6",2451764.5,51764,2000-08-08.0000000,J2000,.146381960855878,45.55722667557658,38.88847050364996,13.14152112697139,327.5792439061645,9.096633172147786,.0276329895959735,52.2259828475032,.003205296110171548,2451755.878958871137,2000-07-30.3789589,112314.1162707531,307.499291637928,37.8794,14741.526098,33.8839,5.815,64.021,3105.3,265.9,497.63,354.06,130870.,96637.,3559.9,.32772,3.015E7,1.1483E7,TNO,"Otto Matic",29,2000-07-30,2000-08-28,4,,,9,.10252,,,,,,,,,
3054351,"       (2000 SB331)","2000 SB331",,,N,N,0,7.7018,,,,,,,,,,,,,,,,,.099655,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,4.823085308156388E-5,46.37919766580134,46.37696075753267,6.257262423166344,82.07396083273395,59.36334905675142,277.4139083571073,46.38143457407,.003120464361584125,2478277.462136791484,2073-03-10.9621368,115367.4448046712,315.858849567888,45.3641,17654.346797,40.9275,6.048,8508.3,15853.,410380.,1117.4,4389.6,1.732E9,1.731E9,15854.,1.6,5.5472E11,5.9153E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.088156,,,,,,,,,
3054352,"       (2000 SC331)","2000 SC331",,,N,N,0,7.925,,,,,,,,,,,,,,,,,.22868,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,5.038769347683197E-5,46.4801223487845,46.47778032262683,8.826535143178127,223.1167867871824,277.4829284036682,279.0894015158849,46.48246437494218,.003110306443262947,2477825.206353395126,2071-12-14.7063534,115744.2221745626,316.890409786619,45.4687,17695.053979,41.0288,6.019,5687.7,10292.,274570.,903.36,1756.8,1.2905E9,1.2899E9,10293.,1.0331,4.147E11,3.8444E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.065096,,,,,,,,,
3054353,"       (2000 SD331)","2000 SD331",,,N,N,0,7.4566,,,,,,,,,,,,,,,,,.14085,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,4.654608675235947E-5,43.68862185358188,43.68658831919899,2.620493774024813,124.7779323780393,16.34874817782584,278.0115788474877,43.69065538796476,.003413119987464327,2475833.046694414064,2066-07-01.5466944,105475.3425962768,288.775749750244,42.6734,16607.207078,38.2206,5.908,4918.4,8878.3,223680.,103.99,5028.8,1.1054E9,1.1048E9,8878.7,1.0404,3.237E11,3.2152E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.069912,,,,,,,,,
3054354,"       (2000 SE331)","2000 SE331",,,N,N,0,7.8921,,,,,,,,,,,,,,,,,.14635,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,4.531595067623631E-5,43.52535680777326,43.52338441485099,5.2065383009598,216.5472518368662,284.2663324666159,278.6892143139598,43.52732920069552,.003432342073111664,2475501.092690371348,2065-08-03.5926904,104884.6508686222,287.158523938733,42.5126,16544.628542,38.064,5.880,4904.9,8877.2,222290.,435.13,2035.6,1.2095E9,1.2089E9,8877.6,1.0501,3.5221E11,3.2087E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.044952,,,,,,,,,
3054355,"       (2000 SF331)","2000 SF331",,,N,N,0,7.4,,,,,,,,,,,,,,,,,,,"JPL 6",2451832.5,51832,2000-10-15.0000000,J2000,3.910128961686291E-5,44.01967965734893,44.01795843110581,4.085979905763509,91.69402744195141,225.6413427367712,102.1503315426782,44.02140088359205,.003374689010677283,2421562.945910873088,1917-11-30.4459109,106676.4963707722,292.064329557213,43.0028,16735.399676,38.5591,5.921,78.303,225.,3222.4,10.469,91.785,3.3165E7,3.3175E7,225.01,.025874,9.8302E9,817880.,TNO,"Otto Matic",65,2000-09-23,2000-11-27,9,,,9,.20297,,,,,,,,,
3054356,"       (2000 SG331)","2000 SG331",,,N,N,0,7.8482,,,,,,,,,,,,,,,,,.079693,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,4.557653678820258E-5,44.15788336523931,44.15587080184363,2.362259261445883,125.9343609150177,13.93894788724748,280.6326093718576,44.159895928635,.003358858448315386,2475440.775198527230,2065-06-04.2751985,107179.2710349421,293.440851567261,43.1427,16789.844559,38.6894,5.939,5258.7,9646.6,241800.,99.652,5292.9,1.5213E9,1.5207E9,9647.,1.1006,4.5273E11,3.5121E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.049015,,,,,,,,,
3054357,"       (2000 SH331)","2000 SH331",,,N,N,0,7.7216,,,,,,,,,,,,,,,,,.12446,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,4.947073713793085E-5,44.75656882709064,44.754354686639,2.894730444560178,122.3395779086453,19.52456553260958,276.469886425112,44.75878296754228,.003291689761745198,2477187.558991234284,2070-03-17.0589912,109366.3212687256,299.428668771323,43.7415,17022.879555,39.2892,5.974,7006.5,12861.,326370.,158.36,6427.2,1.2598E9,1.259E9,12862.,1.4189,3.8246E11,4.7141E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.053907,,,,,,,,,
3054358,"       (2000 SJ331)","2000 SJ331",,,N,N,0,8.3348,,,,,,,,,,,,,,,,,.11186,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,4.851971647565125E-5,41.42223129117909,41.42022149626105,2.51567365833867,113.5930227400644,28.18340948653889,276.6839887886164,41.42424108609713,.003697037365084866,2474347.385625129740,2062-06-06.8856251,97375.26685552884,266.598951007608,40.4069,15725.153273,35.9542,5.763,12841.,24069.,555950.,372.22,12141.,2.4855E9,2.484E9,24070.,3.2223,6.7187E11,8.4871E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,5,,,9,.079141,,,,,,,,,
3054359,"       (2000 SK331)","2000 SK331",,,N,N,0,7.9,,,,,,,,,,,,,,,,,,,"JPL 6",2452061.5,52061,2001-06-01.0000000,J2000,.2041130891726234,46.74841910510865,37.20645486762844,2.771744017146855,105.8181077081892,215.6769855880199,76.2255043873523,56.29038334258887,.003083569068392603,2427341.604743336597,1933-09-26.1047433,116747.8308464354,319.638140578879,36.1945,14085.813565,32.1476,5.973,2.0205,40.443,62.306,.087672,1.7653,99.917,337.71,48.698,.0040015,77453.,151500.,TNO,"Otto Matic",418,2000-09-23,2001-11-15,10,,,9,.11323,,,,,,,,,
3054360,"       (2000 SL331)","2000 SL331",,,N,N,0,8.2214,,,,,,,,,,,,,,,,,.17214,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,4.201137144250392E-5,41.83098119144449,41.82922381455585,2.641707302184563,146.22910363,354.6724725868613,278.5032352664721,41.83273856833313,.003642981758196038,2474182.395640686413,2061-12-23.8956407,98820.14895904058,270.554822612021,40.816,15884.36272,36.3623,5.789,10532.,19555.,460110.,16.585,6437.5,2.8039E9,2.8027E9,19556.,2.5545,7.6932E11,6.9294E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,5,,,9,.055505,,,,,,,,,
3054361,"       (2000 SM331)","2000 SM331",,,N,N,0,9.0429,,,,,,,,,,,,,,,,,.088827,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,.4368197522276918,57.35298672196333,32.30006927255722,12.00702086477385,72.31271384659635,346.2849916620385,359.9993947812933,82.40590417136946,.002269185580005069,2451811.766711859967,2000-09-24.2667119,158647.2270810022,434.352435540047,31.3129,12186.041293,27.2852,5.933,176.02,17817.,218.19,826.31,965.65,433660.,152580.,25600.,1.0574,6.7238E7,7.3928E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.061404,,,,,,,,,
3054363,"       (2000 SO331)","2000 SO331",,,N,N,0,8.3193,,,,,,,,,,,,,,,,,.12584,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,.07093652904645034,43.16198199859472,40.10022080884904,2.270925218612217,172.7384254219932,247.7586816265524,359.9695302732799,46.2237431883404,.003475777799661789,2451820.266304544274,2000-10-02.7663045,103573.9396330312,283.569992150667,39.1127,15221.489459,35.0747,5.862,305.03,14068.,360.2,47.319,2909.5,5351200.,4631100.,15066.,1.6993,1.3324E9,5.0636E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.070428,,,,,,,,,
3054364,"       (2000 SP331)","2000 SP331",,,N,N,0,8.0872,,,,,,,,,,,,,,,,,.18889,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,.1033687193250949,43.01265631530765,38.56649311722384,2.94492633488971,125.725195220046,293.7557124151338,359.9814291942173,47.45881951339146,.003493893622349976,2451816.815217860077,2000-09-29.3152179,103036.9092227444,282.09968301915,37.5793,14624.736181,33.547,5.833,279.88,13280.,358.32,123.84,5476.9,3267900.,2637200.,14653.,1.6181,7.5479E8,4.7719E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.04318,,,,,,,,,
3054365,"       (2000 SQ331)","2000 SQ331",,,N,N,0,10.676,,,,,,,,,,,,,,,,,.39907,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,.7067523508169722,69.81181633408148,20.4721510251667,5.436661568738737,86.00399056179226,332.5424586468969,.0006482082362972735,119.1514816429963,.001689704138359818,2451811.116377671344,2000-09-23.6163777,213055.0501873358,583.312936857867,19.4847,7582.860699,15.4575,5.234,193.29,45827.,108.68,322.79,1761.7,184860.,22256.,78216.,1.6638,1.3172E7,2.0979E8,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.033291,,,,,,,,,
3054366,"       (2000 SR331)","2000 SR331",,,N,N,0,8.74,,,,,,,,,,,,,,,,,,,7,2460200.5,60200,2023-09-13.0000000,J2000,.4414977806544865,55.69287892028981,31.10459647872283,4.258964025087247,194.4551889709772,239.1268258145864,14.9329980520152,80.28116136185679,.002371398666694787,2453903.373219192393,2006-06-16.8732192,151809.1432942237,415.63078246194,30.1204,11721.956068,26.0407,5.948,.00021407,.024342,.0016772,8.0799E-5,.0021237,.0087724,.012645,.035088,1.5547E-6,1.2765,99.526,TNO,"Otto Matic",7739,2000-09-23,2021-12-01,26,,,3,.15663,,,,,,,,,
3054367,"       (2000 SS331)","2000 SS331",,,N,N,0,9.504,,,,,,,,,,,,,,,,,.19521,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,.5213539577765688,63.68259878219737,30.48142386560147,2.98397999983067,146.7223951114325,272.8107228520193,359.9999057263257,96.88377369879326,.001939424631341866,2451811.548609094049,2000-09-24.0486091,185622.0624314337,508.205509736985,29.4945,11478.374565,25.466,6.044,264.31,34908.,226.52,7.05,2754.7,493290.,131800.,53107.,1.5947,6.7957E7,1.5262E8,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.01823,,,,,,,,,
3054368,"       (2000 ST331)","2000 ST331",,,N,N,0,8.7,,,,,,,,,,,,,,,,,,,"JPL 4",2452061.5,52061,2001-06-01.0000000,J2000,.1175339959050664,42.54666076040381,37.54598170881626,3.382021807066304,102.7402267583694,325.1994793056285,353.0448730501134,47.54733981199136,.003551451213559818,2454019.890114815939,2006-10-11.3901148,101367.0126244398,277.527755303052,36.561,14228.44437,32.4968,5.792,.20363,2.6787,6.629,.075958,1.2073,648.16,505.59,2.9935,.00033539,142520.,9572.9,TNO,"Otto Matic",418,2000-09-23,2001-11-15,10,,,9,.10203,,,,,,,,,
3054369,"       (2000 SU331)","2000 SU331",,,N,N,0,9.5299,,,,,,,,,,,,,,,,,.074026,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,.473460547668264,59.85453532459982,31.51577424938533,3.498826327647226,98.17849055092121,319.6531579356424,359.9996092182782,88.1932963998143,.002128425623257217,2451811.683601304900,2000-09-24.1836013,169139.1026617492,463.077625357287,30.5279,11880.542843,26.5027,6.051,241.57,27225.,238.98,242.82,3372.3,519320.,162400.,40115.,1.4522,7.6301E7,1.154E8,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.082825,,,,,,,,,
3114049,"       (2000 SW370)","2000 SW370",,,N,N,0,8.5321,,,,,,,,,,,,,,,,,.26764,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,.08532452729464125,43.79915970805921,40.06201711006656,5.641639677965292,134.0544707001109,183.5882829144612,.005825353586296529,47.53630230605187,.003400207382841459,2451809.786765208589,2000-09-22.2867652,105875.8950458951,289.87240258972,39.0484,15196.465828,34.9852,5.872,196.21,9124.2,442.32,587.37,367.27,3169100.,2660800.,9902.7,1.0625,7.8254E8,3.3084E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.13688,,,,,,,,,
3114050,"       (2000 SX370)","2000 SX370",,,N,N,0,8.1776,,,,,,,,,,,,,,,,,.26277,,"JPL 6",2451811.5,51811,2000-09-24.0000000,J2000,8.699487258497705E-5,45.04002148187127,45.03610323094123,18.37974629001478,300.8222265699301,194.1198929691989,169.1788088461815,45.04393973280131,.003260665064927123,2399926.744749934885,1858-09-04.2447499,110406.9239960548,302.277683767433,44.0277,17134.260009,39.7335,5.700,2079.3,15600.,109220.,3634.8,656.22,5.9319E9,5.9329E9,15601.,1.694,1.8196E12,5.7359E7,TNO,"Otto Matic",1,2000-09-23,2000-09-24,6,,,9,.076398,,,,,,,,,
3110788,"       (2000 SY370)","2000 SY370",,,N,N,0,8.0,,,,,,,,,,,,,,,,,,,5,2460200.5,60200,2023-09-13.0000000,J2000,.04247487611960633,43.92167824640873,42.05611040392731,1.829388595012369,270.3466290235824,286.9681301477659,130.4808478872245,45.78724608889015,.003385990105487962,2421664.992268969414,1918-03-12.4922690,106320.4524480203,291.089534423054,41.054,15976.98518,36.6009,5.921,.00025187,.030509,.038309,.00044352,.01102,.67584,.70194,.031805,3.528E-6,167.92,110.78,TNO,"Otto Matic",7353,1999-07-18,2019-09-04,18,,,4,.1358,,,,,,,,,
